Unnamed: 0;Network_Edge_ID;Manually_Added;Distance;Network_Node_A_ID;Network_Node_B_ID;Traffic_flow_trucks_2019;Traffic_flow_trucks_2030
15774;1005951;0;4.752;104669;125792;1171082;996370
15775;1005959;0;9.49;104668;104666;3685159;3928621
15776;1005960;0;9.146;104666;104673;1171082;996370
15777;1038427;0;12.071;104665;125876;1058144;937942
15778;1005966;0;10.905;104665;104652;1058144;937942
15779;1005964;0;29.010.000.000.000.000;104664;104673;1171082;996370
15780;2616050;1;14.877;104661;104701;0;0
15781;1006023;0;2.22;104661;125795;2184056;1952970
15782;1005992;0;74.670.000.000.000.000;104661;180764;2815896;3341925
15783;1005952;0;7.345;104660;104668;3685159;3928621
15784;1005945;0;13.852;104660;104653;1965575;1641745
15785;1005940;0;16.324;104660;250290;3694776;3938862
15786;1005946;0;10.591;104659;125864;3230506;2915376
15787;1005948;0;7.046;104656;104666;4856241;4924991
15788;1005934;0;24.459.999.999.999.900;104656;104654;4856241;4924991
15789;1006198;0;12.049.000.000.000.000;104655;125853;5350938;5199570
15790;1038238;0;11.047;104654;125864;3230506;2915376
15791;1005956;0;20.282;104654;125894;3813840;3571168
15792;1005932;0;13.868;104654;125862;6083229;5798462
15793;1005938;0;0.813;104652;104659;3230506;2915376
15794;1005937;0;3.07;104650;104652;1965575;1641745
15795;1005933;0;4.613;104650;104653;1965575;1641745
15796;1005927;0;13.159;104649;125109;4902755;4232059
15797;1038098;0;4.28;104648;125115;4833822;4181379
15798;1005929;0;4.587;104648;125107;4833822;4181379
15799;1005923;0;14.819;104647;125115;4034109;3496199
15800;1005921;0;5.526;104646;180738;471206;432341
15801;1080043;0;17.084;104645;168022;4034109;3496199
15802;1005924;0;6.157;104645;104647;4034109;3496199
15803;1005922;0;59.179.999.999.999.900;104643;104640;155346;125950
15804;1200702;0;6.25;104642;180718;2143571;2781252
15805;1005988;0;5.933;104642;180716;2143571;2781252
15806;1005998;0;10.328;104641;104692;155346;125950
15807;1200791;0;2.764;104639;180739;471206;432341
15808;1200758;0;0.992;104639;180747;471206;432341
15809;1014935;0;1.439;104638;104724;952986;838201
15810;1038434;0;16.910.999.999.999.900;104637;125696;4151365;3995025
15811;1038428;0;1.673;104637;125691;6988932;6867316
15812;1014972;0;1.804;104637;104798;6896216;6094974
15813;1006139;0;1.357;104637;104754;3362722;4008955
15814;1005904;0;3.485;104636;104633;952986;838201
15815;1005903;0;7.522;104636;104628;693509;600255
15816;1000423;0;47.410.000.000.000.000;104631;102284;5168030;7252565
15817;1014922;0;1.161;104630;104636;635559;546291
15818;1005893;0;2.097;104630;104629;635559;546291
15819;1005907;0;7.447;104628;104624;693509;600255
15820;1006102;0;1.01;104625;125691;6988932;6867316
15821;1005888;0;1.3;104623;104624;693509;600255
15822;1005905;0;13.585.999.999.999.900;104622;125696;4151365;3995025
15823;1005885;0;5.395;104621;104620;4151365;3995025
15824;1005883;0;30.660.000.000.000.000;104621;104622;4151365;3995025
15825;1037942;0;8.408;104620;125125;3649195;3532731
15826;1009636;0;25.393;104617;100315;66205;89548
15827;1014913;0;14.509.999.999.999.900;104616;104629;635559;546291
15828;1005877;0;2.379.300.000.000.000;104616;104613;635559;546291
15829;1005879;0;24.92;104615;104617;635559;546291
15830;1005875;0;3.109;104615;100525;635559;546291
15831;1005886;0;16.974;104606;104623;1443825;1204178
15832;1005882;0;1.079;104606;125125;3649195;3532731
15833;1005867;0;11.061;104606;104608;739214;589816
15834;1005860;0;14.53;104603;104605;2975399;3029298
15835;1005865;0;23.23;104602;104570;318930;348126
15836;1005856;0;7.385;104602;104598;318930;348126
15837;1005965;0;3.94;104599;125876;1058144;937942
15838;1005869;0;14.015;104598;104608;739214;589816
15839;1005853;0;9.812.000.000.000.000;104598;104599;1058144;937942
15840;1037551;0;3.608;104596;125183;2569279;2656016
15841;1005837;0;0.636;104596;104580;2569279;2656016
15842;1005836;0;2.021;104595;104579;0;0
15843;1005977;0;4.113;104592;104594;1087860;1358120
15844;1005838;0;16.71;104590;104586;695825;963218
15845;1005828;0;1.348;104589;104591;4859500;4542439
15846;1005825;0;58.320.000.000.000.000;104589;104590;4859500;4542439
15847;1038156;0;10.526;104588;125104;2303696;1964070
15848;1005930;0;22.272;104588;125105;2303696;1964070
15849;1005821;0;3.966;104586;104583;695825;963218
15850;1005833;0;6.454;104585;125104;2303696;1964070
15851;1005802;0;14.05;104585;104564;155346;125950
15852;1005851;0;2.659;104582;125173;2192212;2180802
15853;1005818;0;3.79;104582;125171;2192212;2180802
15854;1005830;0;13.987;104581;104592;1087860;1358120
15855;1005812;0;4.579;104580;104577;2569279;2656016
15856;1037537;0;18.019.999.999.999.900;104579;125170;0;0
15857;1005841;0;1.526;104578;125183;2569279;2656016
15858;1005840;0;3.613;104577;104591;4859500;4542439
15859;1005806;0;1.012;104577;104545;2459042;2090020
15860;1005845;0;2.617;104573;104585;2459042;2090020
15861;1014910;0;1.571;104570;104603;2844244;2922162
15862;1005799;0;20.487;104570;104569;710794;882906
15863;1005810;0;1.875;104568;104579;2192212;2180802
15864;1005809;0;1.412;104568;104563;2569279;2656016
15865;1005852;0;31.710.000.000.000.000;104567;104569;710794;882906
15866;1005815;0;2.411;104567;104581;1087860;1358120
15867;1005797;0;3.581.800.000.000.000;104567;104568;377066;475214
15868;1200752;0;5.775;104565;125101;155346;125950
15869;1080044;0;14.811;104565;168023;155346;125950
15870;1005795;0;21.355;104564;168023;155346;125950
15871;1005808;0;2.638;104563;104578;2569279;2656016
15872;1005798;0;4.739;104563;104559;0;0
15873;1005793;0;2.949;104562;104563;0;0
15874;1005817;0;8.263;104561;104583;695825;963218
15875;1005789;0;3.181;104559;104560;0;0
15876;1005785;0;5.791;104553;104550;695825;963218
15877;1005819;0;5.952.999.999.999.990;104552;104573;2459042;2090020
15878;1005832;0;12.793;104550;125093;695825;963218
15879;1037552;0;6.968;104546;125184;2459042;2090020
15880;1005784;0;2.456;104546;104552;2459042;2090020
15881;1005783;0;23.159.000.000.000.000;104546;104551;0;0
15882;1005779;0;0.838;104545;125184;2459042;2090020
15883;1300885;0;6.687;104541;191110;0;0
15884;1308967;0;4.39;104473;197918;0;0
15885;1308999;0;25.580.000.000.000.000;104472;197940;0;0
15886;1308193;0;4.255;104470;197951;0;0
15887;1308192;0;1.429;104470;197954;0;0
15888;2605012;0;9.684;104440;261923;69029;46396
15889;1005698;0;36.346;104439;104441;90200;55055
15890;2605013;0;15.077;104438;261924;117312;70720
15891;1005650;0;3.409;104424;125081;0;0
15892;1005648;0;2.3;104420;250685;951800;1223809
15893;1005664;0;13.812.000.000.000.000;104419;104428;0;0
15894;1005639;0;14.780.000.000.000.000;104419;104418;0;0
15895;1005635;0;2.467;104417;104418;0;0
15896;1005665;0;8.541;104415;104420;65104;86286
15897;1005632;0;5.325;104415;104413;0;0
15898;1005631;0;6.376;104415;104409;95125;102524
15899;2616139;1;720.0;104409;104440;95125;102524
15900;1005636;0;10.408;104406;104417;0;0
15901;1005628;0;4.187;104406;104410;0;0
15902;1005612;0;4.994;104398;104387;0;0
15903;1309943;0;14.812.000.000.000.000;104394;200616;249376;364158
15904;1309713;0;27.449;104394;200633;253860;372231
15905;1005589;0;1.899;104385;104369;14166;30602
15906;1005590;0;3.161;104384;104385;447120;254739
15907;1005586;0;29.419.999.999.999.900;104384;104370;447120;254739
15908;1005582;0;31.289.999.999.999.900;104383;104382;457999;283564
15909;1005581;0;1.344;104383;104381;639802;445138
15910;1005592;0;19.147.000.000.000.000;104382;104385;457999;283564
15911;1005591;0;4.363;104380;104371;693378;502471
15912;1005584;0;45.680.000.000.000.000;104380;104383;693378;502471
15913;1037510;0;66.229.999.999.999.900;104378;125089;351522;225124
15914;1037506;0;19.642;104378;125088;344995;186601
15915;1005606;0;2.082;104377;104392;130286;77580
15916;1005569;0;49.708;104376;104377;130286;77580
15917;1005613;0;3.464;104375;104398;0;0
15918;1005576;0;2.24;104374;104362;447120;254739
15919;1005572;0;3.452;104374;104376;747526;417225
15920;1005571;0;5.494;104374;104373;344995;186601
15921;1005565;0;2.052;104374;104372;0;0
15922;1005575;0;20.86;104373;103288;344995;186601
15923;1001232;0;5.23;104349;260335;0;0
15924;1014604;0;39.407;104310;110491;131924;198831
15925;1014581;0;21.745;104309;110469;23814;46725
15926;1005477;0;2.229;104308;104309;23814;46725
15927;2501369;0;3.029;104298;250728;207302;240800
15928;1005454;0;13.847.999.999.999.900;104295;104224;428805;516716
15929;1005443;0;4.106;104291;104067;662435;814672
15930;1036705;0;1.521;104288;124559;27886;44122
15931;1005432;0;25.4;104288;104226;27886;44122
15932;1005403;0;32.289.999.999.999.900;104286;104245;0;0
15933;1005430;0;17.660.999.999.999.900;104285;104270;170856;200708
15934;1005378;0;2.229.300.000.000.000;104283;104108;480360;616220
15935;1005414;0;5.02;104280;124762;310352;507834
15936;1005370;0;35.241;104280;104032;310352;507834
15937;1005367;0;2.741;104278;104125;140728;301874
15938;1005461;0;23.631.999.999.999.900;104272;104295;431884;523165
15939;1005333;0;33.930.000.000.000.000;104271;104273;554272;668450
15940;1005330;0;1.318;104271;104272;554272;668450
15941;1005314;0;37.871;104266;104104;21302;24588
15942;1005258;0;23.259;104255;104185;458906;541745
15943;1005393;0;13.235;104252;200612;322389;397609
15944;1005242;0;10.284;104252;200609;322389;397609
15945;1005235;0;4.364;104250;104220;1629265;2093774
15946;1005401;0;19.988;104247;104286;0;0
15947;1005397;0;2.79;104246;104107;588422;880446
15948;1005456;0;49.639.999.999.999.900;104245;104287;0;0
15949;1005390;0;24.658;104244;104090;237406;356729
15950;2501888;0;23.89;104243;251165;143541;180180
15951;2501898;0;15.724;104239;251166;139481;198095
15952;1005220;0;9.59;104239;104094;139481;198095
15953;1005218;0;0.319;104237;104238;255471;351540
15954;1005214;0;8.037;104236;104162;27886;44122
15955;1005302;0;16.881;104233;104144;22186;50255
15956;1005282;0;0.9690000000000001;104233;104208;139481;198095
15957;1005209;0;3.054;104233;104191;336108;442129
15958;1005444;0;4.404;104229;104246;588422;880446
15959;1005434;0;13.559.000.000.000.000;104226;104270;170856;200708
15960;1005189;0;34.810.000.000.000.000;104226;104227;0;0
15961;1036679;0;1.723;104225;124769;428805;516716
15962;2615234;0;1.581;104224;261936;428805;516716
15963;1005216;0;5.711;104223;104175;369696;602552
15964;1005185;0;39.160.000.000.000.000;104223;104160;369696;602552
15965;1005338;0;4.638;104221;124750;176129;319285
15966;1005329;0;6.136;104221;104250;143365;192841
15967;2615944;1;6.153;104215;104220;1020330;1651300
15968;1005241;0;7.25;104215;103690;249376;364158
15969;1005223;0;19.809;104213;104236;27886;44122
15970;1005229;0;37.760.000.000.000.000;104212;124767;27886;44122
15971;1005166;0;7.919;104212;104213;27886;44122
15972;1005145;0;11.863;104203;200563;148151;219428
15973;1307095;0;8.533.999.999.999.990;104202;200563;148151;219428
15974;1005169;0;4.48;104200;104214;244922;349882
15975;1005286;0;12.899.000.000.000.000;104199;104163;244922;349882
15976;1005143;0;1.525;104198;104200;244922;349882
15977;1005141;0;4.944;104198;104199;244922;349882
15978;1005137;0;10.798;104196;200565;52074;91939
15979;1005342;0;34.963;104195;104020;52074;91939
15980;1005136;0;8.865;104195;104196;52074;91939
15981;1005375;0;5.477;104194;104087;27886;44122
15982;1005374;0;6.154;104194;104128;147852;182385
15983;1005377;0;2.155;104192;104201;603249;757726
15984;1005232;0;5.303.999.999.999.990;104187;104247;0;0
15985;1005125;0;10.837;104187;104185;458906;541745
15986;1005426;0;2.401;104183;104009;0;0
15987;1005122;0;2.131;104183;104184;0;0
15988;1005287;0;10.939;104181;104262;139481;198095
15989;1080271;0;15.011;104176;104255;458906;541745
15990;1005380;0;4.982;104176;104225;428805;516716
15991;1003007;0;15.959.999.999.999.900;104174;102391;1630885;2187212
15992;1002839;0;1.564;104174;102393;0;0
15993;1002831;0;1.465;104172;102392;0;0
15994;1000634;0;4.663;104172;102397;1630885;2187212
15995;1005339;0;5.705;104169;104221;501076;722664
15996;1005111;0;20.636.999.999.999.900;104167;104169;501076;722664
15997;1005103;0;50.360.000.000.000.000;104163;104124;244922;349882
15998;1005102;0;54.733.999.999.999.900;104162;104086;27886;44122
15999;1005319;0;7.621;104161;124759;369696;602552
16000;1005101;0;3.568;104161;104160;369696;602552
16001;1005098;0;18.495;104159;104079;32235;65872
16002;1005458;0;3.377;104153;104002;54940;105032
16003;1005457;0;2.113;104153;103788;18670;26281
16004;2616152;1;7.227;104151;104051;1820294;2394949
16005;1005178;0;8.503;104151;104221;181582;210538
16006;1005177;0;9.397;104151;104220;1638711;2184411
16007;2616162;1;26.215.999.999.999.900;104147;104051;0;0
16008;1005359;0;7.952.000.000.000.000;104147;104029;369696;602552
16009;1004975;0;19.532;104147;104028;237406;356729
16010;1001121;0;8.802.999.999.999.990;104147;101178;481596;811829
16011;1005085;0;22.413;104145;104026;235645;309605
16012;1005236;0;6.396;104139;104215;823075;1377505
16013;1005079;0;9.351;104139;104114;176129;319285
16014;2615231;0;21.868.000.000.000.000;104133;261933;498976;1128740
16015;1005316;0;1.81;104131;104266;21302;24588
16016;1005068;0;9.631;104131;103784;557089;648706
16017;2615232;0;4.922;104130;261934;498976;1128740
16018;1005067;0;2.336;104130;104092;498976;1128740
16019;1005265;0;12.447.000.000.000.000;104129;104070;123561;160460
16020;1005262;0;8.115;104129;104109;123561;160460
16021;1005097;0;5.462.999.999.999.990;104128;104159;32235;65872
16022;1036662;0;10.800.999.999.999.900;104127;200615;157219;192122
16023;1005352;0;41.819.999.999.999.900;104127;200620;157219;192122
16024;1005194;0;9.795;104126;261935;140728;301874
16025;1005060;0;12.652.999.999.999.900;104126;104125;140728;301874
16026;1005106;0;3.391;104121;124757;154494;193920
16027;1005053;0;29.27;104118;104119;501235;711579
16028;1036655;0;3.668;104114;124750;176129;319285
16029;2616171;1;41.104;104110;104233;0;0
16030;1005130;0;31.654;104110;104191;336108;442129
16031;1005127;0;12.515.999.999.999.900;104110;104109;123561;160460
16032;1005042;0;9.017.999.999.999.990;104107;104108;480360;616220
16033;1005041;0;9.209;104107;104106;140728;301874
16034;1307138;0;27.651;104105;200567;159395;224051
16035;1005099;0;4.426;104105;104007;162961;215185
16036;1005063;0;29.698;104105;104045;134628;156090
16037;1005039;0;3.659;104104;103783;21302;24588
16038;1005391;0;27.564;104103;104237;255471;351540
16039;1005296;0;21.313.000.000.000.000;104098;261934;498976;1128740
16040;1005033;0;5.269;104097;104098;546769;1180429
16041;1005294;0;40.280.000.000.000.000;104096;104262;139481;198095
16042;1005299;0;10.852;104095;104144;22186;50255
16043;1005291;0;3.241;104095;103089;22186;50255
16044;1005032;0;3.595;104094;104096;139481;198095
16045;1005198;0;15.099;104093;104133;498976;1128740
16046;1005029;0;17.009.999.999.999.900;104092;104093;498976;1128740
16047;1005074;0;30.639.999.999.999.900;104090;104028;237406;356729
16048;1005277;0;27.849;104088;104202;159395;224051
16049;1005040;0;13.689;104088;200567;159395;224051
16050;1005025;0;19.592;104087;104086;27886;44122
16051;1005243;0;46.368;104084;104146;52074;91939
16052;1307089;0;31.086;104079;201809;32235;65872
16053;1005014;0;4.9;104077;104076;501235;711579
16054;1005151;0;6.699;104076;104119;501235;711579
16055;1005046;0;9.22;104075;104048;373639;1013151
16056;1005331;0;1.936;104069;104273;554272;668450
16057;1005006;0;4.924.800.000.000.000;104067;104069;554272;668450
16058;1005045;0;20.459;104065;104097;546769;1180429
16059;1005078;0;13.850.999.999.999.900;104064;104139;999202;1696790
16060;1005003;0;18.801;104064;104065;546769;1180429
16061;1005002;0;75.020.000.000.000.000;104064;103784;557089;648706
16062;1307163;0;38.960.000.000.000.000;104060;200607;154494;193920
16063;1005226;0;15.6;104059;200610;154494;193920
16064;1004993;0;26.505;104055;104056;134628;156090
16065;1005023;0;8.396;104051;104084;1500778;1771662
16066;1004991;0;10.265.999.999.999.900;104051;104052;481596;811829
16067;1036659;0;1.496;104050;124754;134628;156090
16068;1005172;0;0.934;104050;104217;278949;367876
16069;1005327;0;3.201;104049;104203;148151;219428
16070;1004990;0;3.503;104049;104050;148151;219428
16071;1004989;0;1.76;104048;104015;373639;1013151
16072;1004994;0;2.168;104045;104056;134628;156090
16073;1005091;0;3.2;104044;104146;52074;91939
16074;1005193;0;4.539;104039;200606;0;0
16075;1004981;0;1.504;104039;124761;369696;602552
16076;1004979;0;8.787;104036;104035;143541;180180
16077;1004978;0;21.618.000.000.000.000;104035;104034;143541;180180
16078;1005007;0;14.245.999.999.999.900;104032;104031;310352;507834
16079;1005228;0;15.532;104030;200623;244922;349882
16080;1005058;0;12.46;104030;104124;244922;349882
16081;1005371;0;9.524;104029;104175;369696;602552
16082;2616170;1;10.758;104027;104026;235645;309605
16083;1005044;0;9.54;104027;104110;235645;309605
16084;1005010;0;1.642;104014;103997;114171;156302
16085;1004966;0;13.764.000.000.000.000;104014;104013;114171;156302
16086;1005208;0;12.648;104013;104070;123561;160460
16087;1004965;0;66.48;104012;104011;353105;418969
16088;1005411;0;7.875;104011;104201;353105;418969
16089;1005062;0;18.095;104009;104012;0;0
16090;1005372;0;20.743.000.000.000.000;104008;104243;162961;215185
16091;1004963;0;72.010.000.000.000.000;104007;104008;162961;215185
16092;1005406;0;40.585;104005;104214;114604;181755
16093;1004961;0;15.970.999.999.999.900;104004;104005;114604;181755
16094;1005452;0;10.501;104003;261938;54940;105032
16095;1004960;0;7.42;104002;104003;54940;105032
16096;1004970;0;16.178;103999;104020;52074;91939
16097;1004985;0;16.83;103998;104044;52074;91939
16098;1004956;0;25.464.000.000.000.000;103998;103999;52074;91939
16099;1005254;0;8.562.999.999.999.990;103997;104216;114171;156302
16100;1036657;0;7.835;103996;124752;235251;314240
16101;1005017;0;2.055;103996;104077;501235;711579
16102;1004955;0;35.408;103996;200547;43304;58271
16103;1005410;0;38.727;103992;104278;140728;301874
16104;1005418;0;5.972;103991;104290;310352;507834
16105;1004952;0;8.802.999.999.999.990;103991;103992;140728;301874
16106;1005400;0;2.69;103990;104285;170856;200708
16107;1014124;0;31.899;103982;110183;153180;254985
16108;1004939;0;31.217;103982;103935;143759;243330
16109;1004935;0;46.098;103981;103928;0;0
16110;1014207;0;46.228;103979;110208;967096;1446710
16111;1014132;0;2.445;103978;103871;940931;1363291
16112;1004929;0;15.219.999.999.999.900;103978;103979;967096;1446710
16113;1014176;0;2.555;103973;103940;597005;795098
16114;1080276;0;10.355;103963;103965;597005;795098
16115;1004914;0;23.753;103962;103963;597005;795098
16116;1004913;0;26.334;103960;103961;101801;178475
16117;2616157;1;32.826;103959;103955;86254;123431
16118;1004912;0;13.155.999.999.999.900;103959;103919;151974;225094
16119;1014486;0;1.395;103954;110223;496;1540
16120;1014255;0;8.48;103953;103935;143759;243330
16121;1014258;0;2.813;103952;110206;216064;326178
16122;1014164;0;5.111.600.000.000.000;103952;110198;216064;326178
16123;1014133;0;10.431;103951;103978;130384;298641
16124;1004904;0;25.590.999.999.999.900;103951;103950;130384;298641
16125;1014145;0;6.765;103950;110191;130384;298641
16126;1014138;0;8.31;103949;103897;290595;421280
16127;1004903;0;12.309.000.000.000.000;103949;124583;290595;421280
16128;1036742;0;3.635;103948;124584;171304;260918
16129;1014236;0;59.405;103948;110201;171304;260918
16130;1004895;0;43.913.999.999.999.900;103945;103944;25404;41165
16131;1004922;0;4.985;103942;251171;575618;1062781
16132;1014157;0;10.201;103939;105845;496;1540
16133;1014274;0;1.226;103938;110237;121720;191705
16134;1014242;0;1.929;103937;110200;121720;191705
16135;1004885;0;38.495;103937;103938;121720;191705
16136;1004881;0;21.000.999.999.999.900;103933;124581;163541;250970
16137;2615956;1;2.821;103932;124780;102588;146905
16138;1004896;0;52.973;103932;103916;102588;146905
16139;2616173;1;19.727;103930;103954;496;1540
16140;1014106;0;10.745.999.999.999.900;103930;110170;496;1540
16141;1080161;0;37.089.999.999.999.900;103929;168080;359534;526531
16142;1014179;0;32.981;103929;103898;231040;356350
16143;1004890;0;4.101;103928;103863;359534;526531
16144;1004878;0;2.485;103928;168080;359534;526531
16145;1014215;0;4.046;103920;110209;6672;12140
16146;1014244;0;45.218.999.999.999.900;103919;103945;151974;225094
16147;1004886;0;29.188.000.000.000.000;103918;168094;140951;219298
16148;1004870;0;28.93;103916;103748;102588;146905
16149;1014111;0;36.906;103914;110177;122869;190026
16150;1004865;0;28.375.999.999.999.900;103914;103837;122869;190026
16151;1004861;0;16.802;103912;103815;416864;650606
16152;1014114;0;17.394.000.000.000.000;103911;103962;597005;795098
16153;1004888;0;9.596;103911;103940;597005;795098
16154;1004915;0;4.01;103910;103884;614170;919752
16155;1004857;0;33.789.999.999.999.900;103910;103909;614170;919752
16156;2616160;1;1.896;103909;103973;954312;1368684
16157;2615960;1;89.412;103909;103831;32360;42004
16158;1004946;0;3.409;103908;103984;0;0
16159;1004853;0;25.039;103905;103856;306216;375104
16160;1014153;0;27.374.000.000.000.000;103904;103933;163541;250970
16161;1036735;0;2.99;103903;103965;597005;795098
16162;1004894;0;57.379.999.999.999.900;103903;103892;0;0
16163;1004852;0;26.575;103903;103904;330771;458458
16164;1014233;0;9.413;103902;124586;101801;178475
16165;1004851;0;13.430.000.000.000.000;103902;103890;290364;413445
16166;1036708;0;57.345;103901;124561;0;0
16167;1004850;0;2.77;103901;124563;0;0
16168;1014190;0;19.367;103899;110170;496;1540
16169;1004947;0;15.392.999.999.999.900;103899;103847;496;1540
16170;1014182;0;4.311;103897;103902;367421;551148
16171;1004847;0;5.322;103897;103891;163541;250970
16172;1004893;0;32.09;103896;124561;129672;168376
16173;1036738;0;17.273;103891;124581;163541;250970
16174;1036741;0;11.194;103890;124582;326036;457609
16175;1036737;0;12.665;103890;124580;60619;85109
16176;1014101;0;46.449;103889;103870;141625;258172
16177;1004840;0;11.130.999.999.999.900;103886;103878;632964;1087638
16178;1037031;0;3.948;103885;124787;614170;919752
16179;1004839;0;2.318;103884;103885;614170;919752
16180;1004936;0;38.891;103883;103939;136426;177699
16181;1004838;0;5.515.600.000.000.000;103881;103852;167335;344026
16182;1004830;0;52.620.000.000.000.000;103881;103826;407424;653894
16183;1004995;0;17.589.000.000.000.000;103880;103990;170856;200708
16184;1004827;0;40.297;103879;103878;632964;1087638
16185;1014191;0;10.929;103876;103868;155356;222192
16186;1004882;0;20.375;103876;103934;155356;222192
16187;1004823;0;39.219.999.999.999.900;103876;103875;0;0
16188;1020400;0;16.480.000.000.000.000;103874;113892;47372;98740
16189;1014128;0;2.823;103874;124613;180475;233268
16190;1036683;0;26.651;103872;124773;207034;297529
16191;1004880;0;40.978;103872;124780;135812;201966
16192;1004821;0;30.283;103871;124773;207034;297529
16193;2615963;1;2.204;103868;103970;898539;1629798
16194;1004819;0;48.522;103868;103867;1037519;1834974
16195;2616154;1;87.824;103867;103914;0;0
16196;1036697;0;7.138;103867;124783;1052304;1846014
16197;1014165;0;13.354.000.000.000.000;103867;124781;70894;115700
16198;1037029;0;3.145;103866;124785;587060;1005692
16199;1014118;0;3.108;103866;110180;587060;1005692
16200;1004902;0;43.863;103864;103816;587060;1005692
16201;1014134;0;6.257.100.000.000.000;103862;124564;366551;455832
16202;1004816;0;45.492;103862;103853;590652;805334
16203;1004815;0;38.641.999.999.999.900;103862;168103;359534;526531
16204;1014112;0;65.117;103861;103918;136175;189562
16205;1080252;0;35.610.000.000.000.000;103860;103908;170856;200708
16206;1004945;0;45.589;103858;103983;70894;115700
16207;1004812;0;5.001.300.000.000.000;103858;103812;70894;115700
16208;1014183;0;59.716;103857;103883;136426;177699
16209;1014113;0;9.812.000.000.000.000;103857;110178;170856;200708
16210;1004811;0;68.313;103857;103856;306216;375104
16211;2616169;1;93.508;103853;200685;0;0
16212;1014156;0;11.458;103853;103973;1213316;1612344
16213;1004826;0;13.908;103851;103877;167335;344026
16214;1004807;0;8.767.999.999.999.990;103851;103852;167335;344026
16215;1004933;0;11.909.999.999.999.900;103849;103877;167335;344026
16216;1001178;0;75.32;103847;105845;496;1540
16217;1080224;0;10.939;103845;103909;342596;458342
16218;1014222;0;39.33;103843;168124;1044085;2060011
16219;1005767;0;8.238.999.999.999.990;103842;199032;1044085;2060011
16220;1004801;0;3.557;103842;103843;1044085;2060011
16221;1005275;0;70.089.999.999.999.900;103841;200683;398336;640219
16222;1004800;0;2.638;103841;103822;398336;640219
16223;1080201;0;2.218;103840;168081;170856;200708
16224;1004829;0;23.226.999.999.999.900;103839;103880;170856;200708
16225;1014184;0;1.288;103836;103879;632964;1087638
16226;1004797;0;42.989.999.999.999.900;103836;103816;632964;1087638
16227;2616161;1;45.265;103835;168116;423622;549341
16228;1004837;0;52.915;103828;103809;0;0
16229;2616153;1;38.378;103827;103918;0;0
16230;1080162;0;8.537;103827;168094;140951;219298
16231;1014105;0;4.836;103827;168121;416864;650606
16232;1004792;0;52.833;103827;103828;0;0
16233;1004791;0;3.927;103827;103826;407424;653894
16234;1004844;0;31.396;103825;103893;614170;919752
16235;1004790;0;9.732.999.999.999.990;103825;103821;398336;640219
16236;2615962;1;184.604;103824;103867;0;0
16237;1014170;0;29.304.000.000.000.000;103824;110177;122869;190026
16238;1004834;0;9.931.000.000.000.000;103824;124783;932624;1707976
16239;1080171;0;96.823;103823;124776;718139;1396052
16240;1004824;0;73.189;103823;103872;91616;121898
16241;1004789;0;17.057.000.000.000.000;103823;103824;809755;1517950
16242;1004788;0;2.681;103821;103822;398336;640219
16243;1014159;0;16.034.000.000.000.000;103817;110191;130384;298641
16244;1004785;0;3.55;103817;103806;130384;298641
16245;2615958;1;100.619;103816;103809;0;0
16246;1036717;0;11.995;103816;124569;328006;520816
16247;1014125;0;8.333;103816;110184;302324;468884
16248;2615959;1;9.143.700.000.000.000;103815;103810;28504;40872
16249;1251754;0;7.465;103815;186388;421786;652804
16250;1014168;0;15.817;103814;103835;423622;549341
16251;1004872;0;73.965;103812;103918;169026;241360
16252;2615957;1;27.985;103811;103748;0;0
16253;1004825;0;13.53;103811;103778;102588;146905
16254;1004814;0;5.686;103811;103861;102588;146905
16255;1004860;0;27.809;103810;103831;32360;42004
16256;1004765;0;14.620.999.999.999.900;103806;103805;130384;298641
16257;2616143;1;17.661.900.000.000.000;103797;198861;0;0
16258;1309726;0;6.66;103797;198863;820165;1835684
16259;1037191;0;2.251;103797;124895;379445;908372
16260;1004762;0;28.989.999.999.999.900;103797;124924;1190424;2727674
16261;1308268;0;15.508;103796;198981;183408;315080
16262;1014081;0;1.93;103790;198863;820165;1835684
16263;1004768;0;9.542;103789;200691;149734;291556
16264;1004926;0;13.367;103778;103748;102588;146905
16265;1037232;0;4.649;103773;124923;132918;303106
16266;2615196;0;33.560.000.000.000.000;103769;261939;167335;344026
16267;1005148;0;1.68;103769;103788;131064;265275
16268;1005093;0;2.526;103769;104153;36271;78751
16269;1004714;0;9.726;103761;103692;8824;16650
16270;1004654;0;44.110.000.000.000.000;103761;198670;8824;16650
16271;1004709;0;23.465.999.999.999.900;103759;103693;17021;30266
16272;1004708;0;17.658;103759;103686;12001;20086
16273;1004652;0;8.011.000.000.000.000;103759;124915;29275;52480
16274;1309930;0;15.725;103751;200703;6292;10916
16275;1307230;0;12.498;103750;198877;820165;1835684
16276;1309794;0;16.000.999.999.999.900;103741;200625;51952;90922
16277;1004667;0;6.985;103741;200638;51952;90922
16278;1004629;0;21.834;103739;200702;1224022;2849306
16279;1309765;0;11.025;103736;200689;121259;217104
16280;1308170;0;6.694;103736;200698;121259;217104
16281;1308233;0;4.005;103731;198767;24780;44880
16282;1004624;0;4.57;103731;198777;29300;52959
16283;1004681;0;0.7340000000000001;103730;103778;0;0
16284;1004623;0;0.445;103730;103729;0;0
16285;1308146;0;8.384;103724;198682;5208;8469
16286;1307830;0;3.822;103720;200673;10926;18269
